id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,dti,fico_range_low,tot_cur_bal,loan_status
68565380,14550, 60 months,15.77,352.06,10+ years,MORTGAGE,70000,Verified,debt_consolidation,Debt consolidation,338xx,34.44,720,369766,Charged Off
68446530,8000, 36 months,11.48,263.74,< 1 year,RENT,21610,Verified,credit_card,Credit card refinancing,370xx,31.06,705,22866,Fully Paid
68375365,32400, 60 months,9.8,685.23,10+ years,MORTGAGE,106284,Source Verified,credit_card,Credit card refinancing,782xx,24.11,730,335236,Charged Off
68366859,3600, 36 months,13.44,122.07,1 year,RENT,25000,Source Verified,debt_consolidation,Debt consolidation,191xx,26.45,710,78735,Fully Paid
68563427,10500, 36 months,13.99,358.82,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,922xx,30.73,660,166878,Fully Paid
68607018,3000, 36 months,11.48,98.9,10+ years,MORTGAGE,105000,Verified,home_improvement,Home improvement,906xx,12.09,685,297766,Fully Paid
68485643,16000, 36 months,14.85,553.48,2 years,RENT,43000,Source Verified,credit_card,Credit card refinancing,104xx,17.11,675,20258,Fully Paid
68526838,8000, 36 months,7.49,248.82,10+ years,MORTGAGE,57000,Not Verified,debt_consolidation,Debt consolidation,158xx,25.01,740,108395,Fully Paid
68577637,19500, 36 months,7.49,606.49,< 1 year,RENT,85000,Not Verified,debt_consolidation,Debt consolidation,900xx,13.74,730,42613,Fully Paid
68537513,2000, 36 months,8.49,63.13,8 years,MORTGAGE,140000,Source Verified,other,Other,294xx,6.78,845,679308,Fully Paid
68366850,16000, 36 months,5.32,481.84,8 years,MORTGAGE,96000,Not Verified,debt_consolidation,Debt consolidation,551xx,14.45,725,200216,Fully Paid
68396912,3500, 36 months,10.78,114.23,8 years,MORTGAGE,122400,Source Verified,vacation,Vacation,957xx,17.97,660,385952,Fully Paid
68396542,14000, 60 months,9.17,291.78,4 years,RENT,94000,Source Verified,debt_consolidation,Debt consolidation,282xx,32.3,715,377868,Charged Off
68487142,24000, 36 months,11.48,791.2,3 years,OWN,95000,Verified,debt_consolidation,Debt consolidation,606xx,26.89,675,65133,Fully Paid
68566731,6000, 36 months,5.32,180.69,2 years,OWN,120000,Not Verified,credit_card,Credit card refinancing,113xx,3.98,780,9285,Fully Paid
68496845,24000, 36 months,7.91,751.08,9 years,MORTGAGE,100000,Not Verified,debt_consolidation,Debt consolidation,490xx,26.83,675,175638,Fully Paid
68614704,14875, 60 months,18.49,381.71,3 years,RENT,37231,Verified,debt_consolidation,Debt consolidation,370xx,36.3,665,47036,Charged Off
68340647,10000, 36 months,11.99,332.1,7 years,RENT,45000,Not Verified,other,,210xx,37.55,685,45543,Fully Paid
68587491,15000, 36 months,6.99,463.09,2 years,MORTGAGE,93000,Not Verified,credit_card,Credit card refinancing,020xx,14.86,755,306430,Fully Paid
68526879,10000, 36 months,5.32,301.15,10+ years,RENT,68000,Not Verified,credit_card,Credit card refinancing,468xx,14.61,730,32214,Fully Paid
68407273,18000, 60 months,9.17,375.14,10+ years,OWN,97000,Not Verified,major_purchase,Major purchase,117xx,22.22,710,322455,Charged Off
67415657,24000, 60 months,19.48,628.93,10+ years,RENT,97000,Verified,debt_consolidation,Debt consolidation,800xx,7.23,685,25117,Fully Paid
68535544,23525, 60 months,17.97,597,5 years,MORTGAGE,70000,Not Verified,debt_consolidation,Debt consolidation,082xx,13.33,675,196733,Fully Paid
68416810,12000, 60 months,9.17,250.1,10+ years,OWN,68000,Not Verified,credit_card,Credit card refinancing,774xx,14.53,690,34714,Charged Off
68394924,11000, 36 months,10.78,358.99,10+ years,RENT,297000,Verified,other,Other,207xx,12.69,670,68689,Fully Paid
68547122,24000, 36 months,9.17,765.1,2 years,MORTGAGE,210000,Source Verified,debt_consolidation,Debt consolidation,563xx,20.16,690,560509,Fully Paid
68386904,15000, 60 months,16.59,369.49,8 years,RENT,42900,Verified,debt_consolidation,Debt consolidation,021xx,36.98,680,125307,Charged Off
68526818,16000, 36 months,8.49,505.01,10+ years,MORTGAGE,140000,Not Verified,credit_card,Credit card refinancing,786xx,14.68,670,232670,Fully Paid
68446558,15000, 60 months,7.91,303.51,5 years,RENT,90000,Verified,debt_consolidation,Debt consolidation,117xx,17.07,685,90875,Charged Off
68506619,5000, 36 months,11.99,166.05,8 years,MORTGAGE,60000,Not Verified,debt_consolidation,Debt consolidation,301xx,19.56,675,164988,Charged Off
68496948,19100, 60 months,10.78,413.19,10+ years,MORTGAGE,115000,Not Verified,debt_consolidation,Debt consolidation,184xx,14.35,685,259591,Charged Off
68396786,15000, 36 months,10.78,489.52,3 years,OWN,85000,Source Verified,credit_card,Credit card refinancing,463xx,10.14,685,32012,Fully Paid
68606972,30000, 60 months,18.49,769.83,2 years,MORTGAGE,85000,Source Verified,debt_consolidation,Debt consolidation,070xx,35.93,665,195290,Charged Off
68596708,15000, 36 months,9.8,482.61,10+ years,RENT,60000,Not Verified,credit_card,Credit card refinancing,436xx,25.56,720,95299,Fully Paid
68476642,3500, 36 months,13.99,119.61,10+ years,RENT,105000,Verified,other,Other,906xx,17.65,665,60499,Fully Paid
68616825,20000, 36 months,9.17,637.58,2 years,RENT,130000,Source Verified,debt_consolidation,Debt consolidation,104xx,12.77,715,37657,Fully Paid
68526740,10000, 60 months,13.44,229.79,7 years,RENT,30160,Not Verified,credit_card,Credit card refinancing,601xx,29.45,685,18032,Charged Off
68426716,35000, 60 months,18.49,898.13,9 years,MORTGAGE,132500,Source Verified,debt_consolidation,Debt consolidation,750xx,14.48,670,359542,Fully Paid
68376710,16000, 60 months,14.85,379.39,10+ years,RENT,90000,Not Verified,credit_card,Credit card refinancing,917xx,16.65,660,36465,Late (31-120 days)
68587530,2000, 36 months,11.99,66.42,10+ years,MORTGAGE,180000,Not Verified,other,Other,607xx,12.66,665,294683,Fully Paid
68476592,12000, 36 months,9.8,386.09,2 years,RENT,39500,Verified,credit_card,Credit card refinancing,770xx,25.43,725,35079,Fully Paid
68476512,8000, 36 months,6.99,246.99,1 year,MORTGAGE,80000,Not Verified,credit_card,Credit card refinancing,164xx,18.92,740,314484,Fully Paid
68537368,10000, 36 months,9.8,321.74,10+ years,MORTGAGE,92000,Source Verified,debt_consolidation,Debt consolidation,980xx,10.55,680,182684,Charged Off
68376880,25000, 60 months,7.91,505.84,10+ years,RENT,76500,Not Verified,credit_card,Credit card refinancing,553xx,15.65,750,45132,Charged Off
68366911,35000, 36 months,13.99,1196.05,10+ years,RENT,100000,Source Verified,debt_consolidation,Debt consolidation,956xx,19.43,665,44539,Fully Paid
68547485,25600, 60 months,7.91,517.98,3 years,OWN,150000,Not Verified,debt_consolidation,Debt consolidation,770xx,10.88,740,678352,Fully Paid
68606926,4325, 36 months,11.99,143.64,10+ years,OWN,90000,Not Verified,major_purchase,Major purchase,231xx,16.96,730,191071,Fully Paid
68339758,6000, 36 months,6.99,185.24,10+ years,OWN,48000,Not Verified,credit_card,,324xx,33.78,760,37729,Fully Paid
68366819,18200, 60 months,15.77,440.37,8 years,RENT,65000,Not Verified,credit_card,Credit card refinancing,300xx,29.28,660,113674,Charged Off
68386935,10000, 36 months,6.99,308.73,3 years,RENT,54000,Not Verified,credit_card,Credit card refinancing,554xx,19.38,700,36381,Fully Paid
67839460,30000, 60 months,13.44,689.37,5 years,MORTGAGE,81000,Source Verified,debt_consolidation,Debt consolidation,207xx,12.03,725,166614,Fully Paid
68496969,13200, 36 months,5.32,397.52,2 years,MORTGAGE,150000,Not Verified,home_improvement,Home improvement,773xx,15.45,740,365831,Fully Paid
68366976,10000, 36 months,6.99,308.73,5 years,RENT,220000,Not Verified,debt_consolidation,Debt consolidation,600xx,4.76,710,23438,Fully Paid
68547425,3000, 36 months,11.48,98.9,5 years,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,751xx,22.82,665,237257,Fully Paid
68537517,20000, 36 months,9.8,643.47,10+ years,OWN,96000,Not Verified,debt_consolidation,Debt consolidation,341xx,19.04,765,42443,Fully Paid
68596759,13875, 60 months,11.99,308.58,10+ years,MORTGAGE,32500,Source Verified,credit_card,Credit card refinancing,704xx,23.53,710,121944,Fully Paid
68396899,18000, 36 months,6.49,551.61,10+ years,MORTGAGE,76000,Verified,debt_consolidation,Debt consolidation,750xx,14.4,755,318868,Fully Paid
68445368,15225, 36 months,8.49,480.55,3 years,OWN,40000,Not Verified,debt_consolidation,Debt consolidation,366xx,21.21,685,63528,Charged Off
68537434,16000, 60 months,11.48,351.73,6 years,RENT,65000,Not Verified,debt_consolidation,Debt consolidation,327xx,21.16,705,35429,Charged Off
68426691,21000, 60 months,9.8,444.13,7 years,RENT,125000,Not Verified,other,Other,940xx,6.2,750,19150,Charged Off
67195202,13000, 60 months,16.59,320.23,< 1 year,RENT,40000,Verified,debt_consolidation,Debt consolidation,967xx,16.74,660,25438,Charged Off
68396815,20000, 36 months,7.91,625.9,5 years,OWN,120000,Not Verified,major_purchase,Major purchase,917xx,4.99,705,12740,Fully Paid
68426793,31075, 36 months,7.49,966.49,10+ years,RENT,70000,Source Verified,credit_card,Credit card refinancing,301xx,17.18,725,135003,Fully Paid
68486834,18000, 36 months,6.99,555.71,10+ years,OWN,120000,Not Verified,credit_card,Credit card refinancing,815xx,14.88,710,170044,Fully Paid
68566787,5000, 36 months,9.17,159.4,,MORTGAGE,74967,Verified,other,Other,825xx,33.39,685,303889,Fully Paid
68506699,4675, 36 months,17.27,167.31,< 1 year,MORTGAGE,13000,Not Verified,credit_card,Credit card refinancing,495xx,34.07,675,39353,Fully Paid
68102209,6000, 36 months,9.8,193.05,4 years,MORTGAGE,85140,Not Verified,debt_consolidation,Debt consolidation,928xx,14.42,710,394173,Fully Paid
68486386,12000, 60 months,12.88,272.31,10+ years,MORTGAGE,90000,Not Verified,debt_consolidation,Debt consolidation,928xx,12.62,660,22151,Fully Paid
68072419,13000, 60 months,13.99,302.42,10+ years,RENT,115000,Not Verified,home_improvement,Home improvement,852xx,9.9,700,28645,Fully Paid
68366904,1800, 36 months,11.48,59.34,10+ years,RENT,50000,Not Verified,other,Other,140xx,20.38,660,21440,Fully Paid
68566711,4475, 36 months,16.59,158.64,10+ years,RENT,114000,Not Verified,credit_card,Credit card refinancing,380xx,8.36,670,8108,Fully Paid
68426707,14400, 36 months,6.49,441.29,8 years,MORTGAGE,70000,Not Verified,debt_consolidation,Debt consolidation,270xx,16.32,695,243859,Fully Paid
68386931,5875, 36 months,7.91,183.86,5 years,RENT,70000,Not Verified,debt_consolidation,Debt consolidation,926xx,9.53,670,21709,Fully Paid
68595206,20000, 36 months,17.97,722.75,7 years,MORTGAGE,180000,Not Verified,debt_consolidation,Debt consolidation,778xx,25.1,660,277227,Fully Paid
68476510,10000, 36 months,6.99,308.73,5 years,MORTGAGE,115000,Not Verified,debt_consolidation,Debt consolidation,028xx,23.26,715,391089,Fully Paid
68537519,34100, 60 months,12.88,773.79,8 years,MORTGAGE,92892,Verified,debt_consolidation,Debt consolidation,302xx,29.14,735,223544,Fully Paid
68616891,24000, 36 months,11.48,791.2,3 years,RENT,56457,Verified,credit_card,Credit card refinancing,021xx,12.37,680,22849,Fully Paid
68426620,30000, 60 months,18.49,769.83,8 years,MORTGAGE,300000,Verified,debt_consolidation,Debt consolidation,530xx,8.62,680,452396,Charged Off
68436822,5200, 36 months,10.78,169.71,7 years,MORTGAGE,160000,Not Verified,debt_consolidation,Debt consolidation,750xx,8,660,73435,Fully Paid
68387044,16800, 36 months,11.99,557.93,< 1 year,RENT,50000,Source Verified,debt_consolidation,Debt consolidation,805xx,5.76,675,113972,Fully Paid
67798609,10000, 36 months,11.99,332.1,7 years,RENT,40000,Not Verified,debt_consolidation,Debt consolidation,080xx,10.95,665,7735,Fully Paid
68496924,22000, 60 months,17.97,558.3,10+ years,MORTGAGE,55000,Not Verified,debt_consolidation,Debt consolidation,488xx,22.34,665,210586,Fully Paid
68537384,28000, 36 months,5.32,843.22,10+ years,MORTGAGE,144000,Verified,debt_consolidation,Debt consolidation,618xx,29.88,715,197858,Fully Paid
68587508,7200, 36 months,6.49,220.65,10+ years,MORTGAGE,60000,Not Verified,credit_card,Credit card refinancing,376xx,20.68,725,39078,Fully Paid
68596836,18000, 36 months,11.99,597.78,9 years,RENT,41000,Not Verified,debt_consolidation,Debt consolidation,917xx,38.35,690,51443,Fully Paid
68416824,8400, 36 months,7.49,261.26,1 year,OWN,30000,Not Verified,debt_consolidation,Debt consolidation,743xx,29.2,730,44202,Fully Paid
67675195,5000, 36 months,14.85,172.96,2 years,RENT,67000,Source Verified,credit_card,Credit card refinancing,191xx,31.08,670,123030,Fully Paid
68415540,5000, 36 months,9.8,160.87,10+ years,RENT,55000,Not Verified,debt_consolidation,Debt consolidation,939xx,10.93,665,16016,Charged Off
68547382,2400, 36 months,11.48,79.12,5 years,MORTGAGE,60000,Verified,debt_consolidation,Debt consolidation,280xx,24.14,670,178927,Charged Off
68616919,15000, 36 months,5.32,451.73,9 years,OWN,60000,Not Verified,debt_consolidation,Debt consolidation,763xx,21.48,790,23508,Fully Paid
68340650,6075, 36 months,9.17,193.67,9 years,MORTGAGE,64400,Verified,debt_consolidation,,088xx,27.37,730,334235,Fully Paid
68406175,20000, 36 months,10.78,652.7,2 years,RENT,55000,Verified,debt_consolidation,Debt consolidation,600xx,22.58,670,47397,Fully Paid
68356901,6025, 36 months,14.85,208.42,10+ years,RENT,110000,Verified,debt_consolidation,Debt consolidation,027xx,21.32,665,71368,Fully Paid
68366957,8400, 36 months,9.17,267.79,2 years,MORTGAGE,70000,Source Verified,debt_consolidation,Debt consolidation,303xx,12.96,690,134707,Fully Paid
68466856,15000, 60 months,12.88,340.38,2 years,RENT,90000,Not Verified,debt_consolidation,Debt consolidation,956xx,21.17,710,42952,Fully Paid
68504230,19200, 60 months,8.49,393.83,10+ years,MORTGAGE,72000,Not Verified,debt_consolidation,Debt consolidation,967xx,21.22,720,442322,Charged Off
68577640,12000, 36 months,15.77,420.53,< 1 year,MORTGAGE,143000,Source Verified,debt_consolidation,Debt consolidation,945xx,3.61,695,356838,Fully Paid
68537431,28800, 36 months,12.88,968.73,8 years,MORTGAGE,60000,Not Verified,home_improvement,Home improvement,201xx,6.68,700,25166,Fully Paid
68387009,5000, 36 months,5.32,150.58,10+ years,MORTGAGE,60000,Not Verified,debt_consolidation,Debt consolidation,917xx,19.22,730,406338,Fully Paid
68366912,5000, 36 months,12.88,168.19,7 years,MORTGAGE,60000,Not Verified,home_improvement,Home improvement,222xx,30.24,685,41131,Fully Paid
68596832,31500, 60 months,11.99,700.55,10+ years,MORTGAGE,120000,Source Verified,debt_consolidation,Debt consolidation,945xx,10.55,755,549792,Fully Paid
68616471,24000, 60 months,18.49,615.86,10+ years,RENT,165000,Source Verified,debt_consolidation,Debt consolidation,940xx,13.05,660,59253,Fully Paid
68606975,20000, 60 months,12.88,453.84,< 1 year,MORTGAGE,110000,Verified,debt_consolidation,Debt consolidation,774xx,23.89,670,286847,Charged Off
68376378,24000, 60 months,10.78,519.19,2 years,MORTGAGE,110000,Verified,debt_consolidation,Debt consolidation,483xx,20.82,735,199389,Fully Paid
68587485,21850, 60 months,17.27,546.21,10+ years,MORTGAGE,65000,Not Verified,debt_consolidation,Debt consolidation,138xx,12.74,660,120551,Fully Paid
68366926,9500, 36 months,6.49,291.13,10+ years,MORTGAGE,126500,Not Verified,home_improvement,Home improvement,357xx,8.67,680,264336,Fully Paid
68577565,20000, 36 months,8.49,631.26,10+ years,MORTGAGE,98000,Not Verified,debt_consolidation,Debt consolidation,551xx,16.7,675,308743,Fully Paid
68374806,20000, 60 months,13.44,459.58,8 years,RENT,59000,Not Verified,credit_card,Credit card refinancing,140xx,26.54,680,76322,Charged Off
68496791,20000, 60 months,16.59,492.66,10+ years,MORTGAGE,135000,Source Verified,home_improvement,Home improvement,751xx,26.92,685,148848,Charged Off
68341606,20000, 60 months,12.88,453.84,< 1 year,RENT,65000,Not Verified,credit_card,,021xx,16.93,735,28351,Fully Paid
68366688,25200, 60 months,13.44,579.07,2 years,MORTGAGE,78000,Not Verified,credit_card,Credit card refinancing,234xx,20.46,710,327255,Charged Off
68486982,12000, 36 months,6.99,370.48,10+ years,MORTGAGE,50000,Not Verified,credit_card,Credit card refinancing,240xx,20.12,790,135859,Fully Paid
68356643,10000, 36 months,12.88,336.37,10+ years,MORTGAGE,65000,Source Verified,debt_consolidation,Debt consolidation,365xx,14.73,670,31312,Fully Paid
68577556,12000, 60 months,9.8,253.79,10+ years,MORTGAGE,36500,Not Verified,debt_consolidation,Debt consolidation,296xx,18.91,805,106299,Fully Paid
68516540,12000, 60 months,7.91,242.81,8 years,MORTGAGE,75000,Not Verified,debt_consolidation,Debt consolidation,312xx,6.4,750,213908,Fully Paid
68426444,6425, 36 months,15.77,225.16,1 year,RENT,41000,Not Verified,debt_consolidation,Debt consolidation,088xx,2.87,670,476,Fully Paid
68416249,12700, 36 months,17.97,458.95,3 years,RENT,32760,Not Verified,debt_consolidation,Debt consolidation,190xx,34.32,675,27300,Fully Paid
68407065,35000, 36 months,13.99,1196.05,10+ years,OWN,121000,Source Verified,credit_card,Credit card refinancing,116xx,9.23,680,35619,Fully Paid
68376235,16000, 60 months,13.44,367.67,5 years,MORTGAGE,110000,Source Verified,debt_consolidation,Debt consolidation,617xx,15.82,675,183857,Charged Off
68446507,15000, 36 months,13.99,512.6,2 years,OWN,48000,Source Verified,credit_card,Credit card refinancing,890xx,31.29,670,48714,Charged Off
68516556,20550, 60 months,16.59,506.21,10+ years,RENT,60000,Not Verified,debt_consolidation,Debt consolidation,891xx,26.38,715,290278,Fully Paid
68416685,25000, 36 months,6.99,771.82,10+ years,MORTGAGE,127000,Source Verified,home_improvement,Home improvement,760xx,25.48,725,128658,Fully Paid
68465272,14000, 60 months,19.48,366.88,10+ years,RENT,115000,Source Verified,debt_consolidation,Debt consolidation,940xx,13.36,660,38073,Fully Paid
68446433,16925, 60 months,21.48,462.46,10+ years,RENT,47000,Verified,major_purchase,Major purchase,553xx,22.09,680,77020,Charged Off
68406857,4700, 36 months,13.44,159.36,3 years,RENT,22000,Verified,debt_consolidation,Debt consolidation,331xx,17.64,705,16145,Fully Paid
68376738,5000, 36 months,8.49,157.82,,OWN,25000,Not Verified,debt_consolidation,Debt consolidation,416xx,13.63,675,7259,Fully Paid
68406984,12000, 36 months,14.85,415.11,2 years,MORTGAGE,92500,Source Verified,debt_consolidation,Debt consolidation,302xx,17.66,670,25800,Fully Paid
